capture_id,cycle_id,url_slot_label,url_slot_ts_et,url_slot_ts_utc,doc_last_modified_utc,provider_publication_ts_raw,provider_publication_ts_et,retrieval_ts_utc,ingestion_ts_utc,poll_interval_at_capture,max_staleness_bound_minutes,vendor_latency_note,source_url,source_provenance_class,payload_hash_sha256,prev_snapshot_capture_id,game_date,game_time_et,matchup,team_raw,team,player_raw,player_id,status,reason
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281691+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,09:00 (ET),LAS@MIN,Los Angeles Sparks,Los Angeles Sparks,Alissa Pili,1642293,Out,Coach's Decision - Coach's Decision
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281697+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,09:00 (ET),LAS@MIN,Minnesota Lynx,Minnesota Lynx,Chloe Bibby,1631064,Out,Personal Reasons
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281704+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,09:00 (ET),LAS@MIN,Minnesota Lynx,Minnesota Lynx,Liatu King,1642820,Out,Coach's Decision
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281710+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Toronto Tempo,Toronto Tempo,Marina Mabrey,1629497,Available,Injury/Illness - Neck; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281718+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Toronto Tempo,Toronto Tempo,Brittney Sykes,1628279,Out,Injury/Illness - Left Foot; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281725+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Portland Fire,Portland Fire,Sarah Ashlee Barker,1642782,Out,Injury/Illness - Left Knee; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281732+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Portland Fire,Portland Fire,Bridget Carleton,1629524,Available,Injury/Illness - Right Foot; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281739+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Portland Fire,Portland Fire,Sania Feagin,1642790,Out,Injury/Illness - Left Knee; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281745+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-06,10:00 (ET),TOR@PDX,Portland Fire,Portland Fire,Teja Oblak,1643506,Out,Injury/Illness - Left Knee; Injury
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281752+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-07,07:30 (ET),ATL@WAS,Atlanta Dream,Atlanta Dream,Te-Hina Paopao,1642804,Out,Injury/Illness - Right Leg; N/A
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281759+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-07,07:30 (ET),PHX@CON,Connecticut Sun,Connecticut Sun,Raegan Beers,1643441,Out,Concussion Protocol
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281765+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-07,07:30 (ET),PHX@CON,Connecticut Sun,Connecticut Sun,Brittney Griner,203398,Questionable,Injury/Illness - Left Knee; -
cap_20260807T030840135896,cycle_20260807,8:30 p.m. ET report,,,"Fri, 07 Aug 2026 00:30:04 GMT",08/06/26 08:30 PM,2026-08-06T20:30:00,2026-08-07T03:08:50.173372+00:00,2026-08-07T03:08:50.281772+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_30PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",6c79a5256587e0d5c64b22f6ad74af2d5260de17e0781df2a519bce43e98809b,,2026-08-07,09:30 (ET),GSV@DAL,Dallas Wings,Dallas Wings,Alysha Clark,202252,Questionable,Injury/Illness - Back; n/a
cap_20260807T030850283355,cycle_20260807,8:45 p.m. ET report,,,"Fri, 07 Aug 2026 00:45:04 GMT",08/06/26 08:45 PM,2026-08-06T20:45:00,2026-08-07T03:09:00.324977+00:00,2026-08-07T03:09:00.441082+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_45PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",1f1863b74df005cce10f935584505531d3697f421266c4ea68ef49d5bb018779,,2026-08-06,07:00 (ET),LVA@IND,Las Vegas Aces,Las Vegas Aces,Dana Evans,1630389,Available,Injury/Illness - N/a; illness
cap_20260807T030850283355,cycle_20260807,8:45 p.m. ET report,,,"Fri, 07 Aug 2026 00:45:04 GMT",08/06/26 08:45 PM,2026-08-06T20:45:00,2026-08-07T03:09:00.324977+00:00,2026-08-07T03:09:00.441105+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_45PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",1f1863b74df005cce10f935584505531d3697f421266c4ea68ef49d5bb018779,,2026-08-06,07:00 (ET),LVA@IND,Las Vegas Aces,Las Vegas Aces,Cheyenne Parker-Tyus,204323,Out,Concussion Protocol
cap_20260807T030850283355,cycle_20260807,8:45 p.m. ET report,,,"Fri, 07 Aug 2026 00:45:04 GMT",08/06/26 08:45 PM,2026-08-06T20:45:00,2026-08-07T03:09:00.324977+00:00,2026-08-07T03:09:00.441115+00:00,PT15M,15,"wnba.com/api/injury-reports discovery JSON and the ak-static.cms.nba.com PDF CDN carry no documented vendor-latency SLA; poll_interval_at_capture=PT15M is the observed publish grid (confirmed by three consecutive real quarter-hour documents with Last-Modified values exactly 15 minutes apart), not a vendor-stated bound -- treat as UNBOUNDED for anything sharper than the 15-minute grid itself.",https://ak-static.cms.nba.com/referee/wnba_injury/Injury-Report_2026-08-06_08_45PM.pdf,"T0 directly-witnessed capture of the official league quarter-hour injury report (D033 source-hierarchy rank 1); provider_publication_ts is T1 (publisher-asserted, unwitnessed by us); url_slot_ts is the document's own nominal slot identity, not a witnessed instant.",1f1863b74df005cce10f935584505531d3697f421266c4ea68ef49d5bb018779,,2026-08-06,07:00 (ET),LVA@IND,Indiana Fever,Indiana Fever,Aliyah Boston,1641648,Available,-
